data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7090963,688,SRB1506,1506,5-May-20,2020,1,Protests,Peaceful protest,Protesters (Serbia),Don't Let Belgrade D(r)own,6,,,0,60,Europe,Serbia,Vojvodina,South Backa,,Novi Sad,45.2593,19.8291,1,N1TV Online,Regional,"On 5 May 2020, citizens protested from their balconies in Novi Sad, Serbia, against the government. The protest was initiated by Don't Let Belgrade D(r)own, in response to what they say is a 'dictatorship, laid bare by the coronavirus'. [size=no report]",0,1589305745,SRB
7078676,4,AFG45446,45446,5-May-20,2020,2,Explosions/Remote violence,Air/drone strike,Military Forces of Afghanistan (2014-),,1,Civilians (Afghanistan),,7,17,Caucasus and Central Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,33.5508,68.4225,2,Voice of Jihad,Other,"Around 5 May 2020 (as reported), an airstrike by Afghan military forces killed 1 woman, and injured 2 children, in Ghazni district. Fatalities coded as 0 (VoJ reported 1).",0,1589217691,AFG
7078677,4,AFG45447,45447,5-May-20,2020,2,Explosions/Remote violence,Air/drone strike,NATO: North Atlantic Treaty Organization,Military Forces of the United States (2017-),8,,,0,80,Caucasus and Central Asia,Afghanistan,Balkh,Kishindih,,Kishindih,36.0824,66.8408,2,Voice of Jihad,Other,"Around 5 May 2020 (as reported), an airstrike by US military forces hit a residential area, destroying several houses, in Kishindih district, Balkh. No casualties reported by the source.",0,1589217691,AFG
7080982,710,SAF12624,12624,5-May-20,2020,1,Protests,Peaceful protest,Protesters (South Africa),Health Workers (South Africa),6,,,0,60,Southern Africa,South Africa,Eastern Cape,Buffalo City,Buffalo City,East London,-33.0153,27.9116,1,Daily Dispatch,Subnational,"On 5 May 2020, Frere Hospital workers demonstrated outside the hospital in East London (Buffalo City, Eastern Cape), demanding to be tested for the coronavirus and to be provided with protective gear. The health workers also accused the hospital of hiding positive coronavirus cases to avoid causing panic. [size=no report]",0,1589234730,ZAF
7079191,792,TUR11716,11716,5-May-20,2020,1,Battles,Armed clash,PKK: Kurdistan Workers Party,,2,Military Forces of Turkey (2016-),,1,12,Middle East,Turkey,Sirnak,Silopi,,Judi Mountain,37.3694,42.3442,1,People's Defense Forces,Other,"On 5 May 2020, PKK militants attacked a military guard post of Turkish Army in Dader and Siwaro areas (Kurdish names) in Cudi mountain zone of Silopi district, Sirnak as reported by HPG. The source reported that the casualties were inflicted but the number of fatalities could not be identified.",0,1589220519,TUR
7079447,887,YEM52211,52211,5-May-20,2020,1,Battles,Armed clash,Unidentified Armed Group (Yemen),,3,Unidentified Armed Group (Yemen),,3,33,Middle East,Yemen,Aden,Al Buraiqeh,,Madinat as Saleh,12.8559,44.9043,1,Aden al Ghad,Subnational,"On 5 May 2020, two unidentified forces reportedly clashed in Madinat as Saleh (Al Buraiqeh, Aden) near Bir Ahmed for unknown reasons. There were no reports on fatalities.",0,1589229240,YEM
7079703,484,MEX17889,17889,5-May-20,2020,1,Battles,Armed clash,Unidentified Armed Group (Mexico),,3,Police Forces of Mexico (2018-),,1,13,Central America,Mexico,Baja California,Tijuana,,Tijuana,32.5325,-117.019,1,AFN - Tijuana,Subnational,"On 5 May 2020, in Tijuana, Baja California, a municipal police officer was shot dead by an armed man in Zona Urbana del Rio Tijuana. The perpetrator died in the clash. 2 fatalities",2,1589232620,MEX
7085591,356,IND74310,74310,5-May-20,2020,1,Riots,Mob violence,Rioters (India),,5,Civilians (India),Health Workers (India); Muslim Group (India),7,57,Southern Asia,India,Madhya Pradesh,Tikamgarh,Tikamgarh,Tikamgarh,24.7432,78.833,1,Free Press Journal (India),National,"On 5 May 2020, a Muslim health worker was allegedly attacked and her car was torched by locals in Tikamgarh town (Tikamgarh, Madhya Pradesh), over their enmity with her son or her religion (no official version confirmed by police). [size=no report]",0,1589292776,IND
7079192,792,TUR11717,11717,5-May-20,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,PKK: Kurdistan Workers Party,,2,Military Forces of Turkey (2016-),,1,12,Middle East,Turkey,Sirnak,Sirnak,,Dereler,37.6073,42.7478,2,People's Defense Forces,Other,"On 5 May 2020, a roadside explosive planted by PKK militants detonated during the passage of a Turkish army armored vehicle near Osyan village (Kurdish name) in Besta (Dereler) area of Sirnak, as reported by HPG. The military units that arrived at the scene as reinforcements were also attacked in a second explosive attack. Total 6 Turkish soldiers were reportedly killed.",6,1589220519,TUR
7080984,404,KEN7356,7356,5-May-20,2020,3,Battles,Armed clash,Kirisia Communal Militia (Kenya),,4,Police Forces of Kenya (2013-),Police Forces of Kenya (2013-),1,14,Eastern Africa,Kenya,Samburu,Samburu West,Maralal,Maralal,1.0968,36.698,2,Daily Nation (Kenya),National,"Around 5 May 2020 (as reported), a KFS officer was attacked by a group of youth, armed with swords, over the eviction of squatters from Kirisia Forest near Maralal (Samburu West, Samburu). No fatalities reported.",0,1589234730,KEN
7083288,76,BRA14386,14386,5-May-20,2020,1,Battles,Armed clash,Unidentified Armed Group (Brazil),,3,Unidentified Armed Group (Brazil),Former Military Forces of Brazil (2019-) Military Police,3,33,South America,Brazil,Parana,Londrina,,Londrina,-23.3103,-51.1628,1,G1,National,"On 5 May 2020, in Londrina, Parana, a former military police officer was shot to death in Lerroville district by at least two armed men. His wife was shot and injured. The officer was under investigation for being a hitman.",1,1589241872,BRA
7079707,484,MEX17886,17886,5-May-20,2020,1,Riots,Mob violence,Rioters (Mexico),Labour Group (Mexico),5,Civilians (Mexico),Government of Mexico (2018-),7,57,Central America,Mexico,San Luis Potosi,San Luis Potosi,,San Luis Potosi,22.1517,-100.977,1,Antena San Luis,Subnational,"On 5 May 2020, in San Luis Potosi, San Luis Potosi, Staff of the State Commission on Protection against Health Risks and the Directorate of Trade were physically attacked by traders at a street market who were told that they could not set up their stalls because of the measures imposed to prevent the spread of the coronavirus. No injuries were reported. [size=no report]",0,1589232620,MEX
7080987,710,SAF12625,12625,5-May-20,2020,1,Protests,Peaceful protest,Protesters (South Africa),Women (South Africa),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Hammanskraal,-25.4089,28.287,1,Daily Sun (South Africa),National,"On 5 May 2020, elderly women amongst other women demonstrated along the R101 at Ramotse Village in Hammanskraal (City of Tshwane, Gauteng), demanding to be tested for the coronavirus and to receive food parcels due to unemployment. [size=no report]",0,1589234730,ZAF
7081244,466,MLI3790,3790,5-May-20,2020,1,Protests,Peaceful protest,Protesters (Mali),Teachers (Mali),6,,,0,60,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Studio Tamani,National,"On 5 May 2020, a number of teachers staged a protest march in Bamako (Bamako) to demand three months of unpaid salaries. [size=no report]",0,1589234731,MLI
7079197,368,IRQ24189,24189,5-May-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,,,0,80,Middle East,Iraq,Dahuk,Zakho,,Haftanin,37.3128,43.0203,2,People's Defense Forces,Other,"On 5 May 2020, Turkish Military forces conducted airstrikes in Sehit Kendal area and Qesroke hill (Kurdish names) in Haftanin region of Dahuk, Northern Iraq. Source reported that there were no fatalities.",0,1589220519,IRQ
7081245,466,MLI3795,3795,5-May-20,2020,1,Riots,Violent demonstration,Rioters (Mali),,5,Police Forces of Mali (2013-),,1,15,Western Africa,Mali,Sikasso,Koutiala,Koutiala Commune,Koutiala,12.3917,-5.4642,1,Studio Tamani,National,"On 5 May 2020, a number of residents demonstrating against the nightly coronavirus curfew vandalized a police station in Koutiala (Koutiala, Sikasso). [size=no report]",0,1589234731,MLI
7079198,368,IRQ24190,24190,5-May-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,,,0,80,Middle East,Iraq,Dahuk,Amedi,,Amadiya,37.0921,43.4877,2,People's Defense Forces,Other,"On 5 May 2020, Turkish Military forces conducted airstrikes in Saca area (Kurdish name) in Zap (Amadiya) region of Dahuk, Northern Iraq. Source reported that there were no fatalities.",0,1589220519,IRQ
7090718,300,GRC1873,1873,5-May-20,2020,1,Riots,Mob violence,Rioters (Greece),Far Right Group (Greece),5,Civilians (International),Civilians (Greece); Refugees/IDPs (International); Labour Group (Greece); Women (Greece),7,57,Europe,Greece,Central Macedonia,Pella,Edessa,Arnissa,40.7948,21.836,1,AMNA; To Pontiki,National,"On 5 May 2020, early in the morning, about 250 far-right rioters in Arnissa of Pella set fires and blocked the road to 57 migrants and refugees (mostly women and children) being transferred to a local hotel, and who had already been turned away earlier in Panagitsa. The rioters attacked the hotel owners and threw stones and other objects at the hotel building. Police considered the situation dangerous for the migrants and moved them to Halkidona. The riot occurred after anti-migrant messages were posted on social media. [size=about 250]",0,1589305744,GRC
7079199,368,IRQ24191,24191,5-May-20,2020,1,Battles,Armed clash,PKK: Kurdistan Workers Party,,2,Military Forces of Turkey (2016-),,8,28,Middle East,Iraq,Dahuk,Zakho,,Haftanin,37.3128,43.0203,2,People's Defense Forces,Other,"On 5 May 2020, PKK militants attacked Turkish army units positioned on Partizan hill (Kurdish name) in Haftanin region of Dahuk, Northern Iraq. No information on casualties was reported by source.",0,1589220519,IRQ
7079711,484,MEX17875,17875,5-May-20,2020,1,Battles,Armed clash,Unidentified Gang (Mexico),,3,Police Forces of Mexico (2018-) State Police,,1,13,Central America,Mexico,Colima,Manzanillo,,La Central,19.142,-104.4376,1,Colima Noticias,Subnational,"On 5 May 2020, in La Central, Colima, a state police patrol was shot by armed individuals in a drive-by incident on the Manzanillo-Cihuatlan road. No injuries were reported.",0,1589232620,MEX
7081247,466,MLI3794,3794,5-May-20,2020,1,Protests,Peaceful protest,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Kayes,Kayes,Kayes Commune,Kayes,14.4417,-11.4341,1,Studio Tamani,National,"On 5 May 2020, a number of residents demonstrated in Kayes, Kayes Commune (Kayes), demanding the reopening of school despite the coronavirus pandemic, and called on the government to reach a compromise with striking teachers. [size=no report]",0,1589234731,MLI
7079712,484,MEX17864,17864,5-May-20,2020,1,Violence against civilians,Attack,Unidentified Gang (Mexico),,3,Civilians (Mexico),,7,37,Central America,Mexico,Colima,Villa de Alvarez,,Ciudad de Villa de Alvarez,19.2648,-103.7368,1,Colima Noticias,Subnational,"On 5 May 2020, in Ciudad de Villa de Alvarez, Colima, a man was shot dead in a drive-by incident in Colonia del Valle. 1 fatality",1,1589232620,MEX
7079713,484,MEX17873,17873,5-May-20,2020,2,Violence against civilians,Attack,Unidentified Gang (Mexico),,3,Civilians (Mexico),,7,37,Central America,Mexico,Colima,Manzanillo,,Jalipa,19.1213,-104.2677,1,Colima Noticias,Subnational,"Around 5 May 2020 (as reported), in Jalipa, Colima, a person was killed and the beheaded body was found tied hands and feet. 1 fatality",1,1589232620,MEX
7090977,804,UKR36871,36871,5-May-20,2020,1,Battles,Armed clash,Military Forces of Ukraine (2019-),,1,NAF: United Armed Forces of Novorossiya,,2,12,Europe,Ukraine,Donetsk,Volnovasky,,Viktorivka,47.6354,37.8086,2,OSCE SMM-Ukraine,Other,"On 5 May 2020, the OSCE SMM observed a total of 7 explosions/shots/bursts of fire involving small arms/unknown weapons near Viktorivka.",0,1589305745,UKR
7081250,566,NIG16952,16952,5-May-20,2020,2,Riots,Mob violence,Rioters (Nigeria),Vigilante Group (Nigeria); Unidentified Cult Militia (Nigeria),5,Civilians (Nigeria),,7,57,Western Africa,Nigeria,Imo,Ohaji/Egbema,,Ihie,5.2993,6.8406,1,Sun (Nigeria),National,"Around 5 May 2020 (as reported), a mob of suspected cultists beat up and killed a resident of Ihie (Ohaji/Egbema LGA, Imo) for an alleged relationship with a woman. [size=no report]",1,1589234731,NGA
7081251,566,NIG16953,16953,5-May-20,2020,2,Riots,Mob violence,Rioters (Nigeria),Vigilante Group (Nigeria),5,Civilians (Nigeria),,7,57,Western Africa,Nigeria,Imo,Ohaji/Egbema,,Ihie,5.2993,6.8406,1,Sun (Nigeria),National,"Around 5 May 2020 (as reported), a youth mob in Ihie (Ohaji/Egbema LGA, Imo) set ablaze 6 houses that belonged to family members of suspected cultists who killed a resident earlier that day. [size=no report]",0,1589234731,NGA
7083299,76,BRA14385,14385,5-May-20,2020,1,Violence against civilians,Attack,Unidentified Gang and/or Police Militia,,3,Civilians (Brazil),,7,37,South America,Brazil,Minas Gerais,Ipatinga,,Ipatinga,-19.4659,-42.5477,1,G1,National,"On 5 May 2020, in Ipatinga, Minas Gerais, a man was injured in a drive-by shooting in Bom Jardim neighborhood by armed men in a car. The victim had been receiving death threats. There are no reports on the identity of the perpetrators.",0,1589241872,BRA
7083301,76,BRA14393,14393,5-May-20,2020,1,Battles,Armed clash,Military Forces of Brazil (2019-) Military Police,,1,Unidentified Gang (Brazil),,3,13,South America,Brazil,Mato Grosso,Varzea Grande,,Varzea Grande,-15.6467,-56.1325,1,Gazeta Digital,National,"On 5 May 2020, in Varzea Grande, Mato Grosso, a suspected drug trafficker was killed after exchanging fire with military police forces during a patrol in Manga neighborhood.",1,1589241872,BRA
7083557,760,SYR78202,78202,5-May-20,2020,1,Strategic developments,Change to group/activity,Military Forces of Russia (2000-),,8,,,0,80,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Ras Al Ain,36.8494,40.0747,2,Liveuamap,Local partner-New media,"Movement of forces: On 5 May 2020, a Russian patrol took place in the vicinity of Ras Al Ain city in Al-Hasakeh countryside.",0,1589243119,SYR
7079206,368,IRQ24226,24226,5-May-20,2020,1,Battles,Armed clash,Islamic State (Iraq),,2,Military Forces of Iraq (2018-),,1,12,Middle East,Iraq,Erbil,Makhmur,,Makhmur,35.7728,43.5897,2,ROJ News,Regional,"On 5 May 2020, IS militants attacked Iraqi forces in Makhmur district, no information on casualties was reported by the source.",0,1589220519,IRQ
7085608,356,IND74302,74302,5-May-20,2020,1,Strategic developments,Disrupted weapons use,Police Forces of India (2014-),Police Forces of India (2014-) Central Reserve Police Force,1,Naxal-Maoist Rebels (India),,2,12,Southern Asia,India,Bihar,Kaimur,Adhaura,Adhaura,24.694,83.6103,2,Hindustan Times,National,"On 5 May 2020, police and a CRPF team, in a joint search operation, recovered and defused two cane bombs from a cave under Adhaura police station limits (Kaimur, Bihar), suspected to be planted by Maoists.",0,1589292776,IND
